date,type,rate,amount,total
2018-01-21 07:37:01,sell,0.00453000,0.10000000,0.00045300
2018-01-21 07:37:01,sell,0.00452731,0.02211026,0.00010010
2018-01-21 07:37:01,sell,0.00452641,7.57068300,0.03426801
2018-01-21 07:37:01,sell,0.00452562,29.89102046,0.13527540
2018-01-21 07:37:01,buy,0.00452562,0.13313283,0.00060250
2018-01-21 07:37:03,buy,0.00452562,0.03760000,0.00017016
2018-01-21 07:37:03,buy,0.00452562,0.14677752,0.00066425
2018-01-21 07:37:30,sell,0.00452458,0.22101485,0.00099999
2018-01-21 07:37:30,sell,0.00452434,0.04410000,0.00019952
2018-01-21 07:37:30,sell,0.00452001,21.26500000,0.09611801
2018-01-21 07:37:30,sell,0.00452000,11.06194691,0.05000000
2018-01-21 07:37:30,sell,0.00452000,5.00000000,0.02260000
2018-01-21 07:37:30,sell,0.00451723,0.16750000,0.00075663
2018-01-21 07:37:30,sell,0.00451704,1.34373616,0.00606970
2018-01-21 07:37:30,sell,0.00451481,0.04420000,0.00019955
2018-01-21 07:37:30,sell,0.00451207,0.04420000,0.00019943
2018-01-21 07:37:30,sell,0.00451000,0.10000000,0.00045100
2018-01-21 07:37:30,sell,0.00451000,8.00000000,0.03608000
2018-01-21 07:37:30,sell,0.00450890,0.04430000,0.00019974
2018-01-21 07:37:30,sell,0.00450870,0.04430000,0.00019973
2018-01-21 07:37:30,sell,0.00450870,0.04430000,0.00019973
2018-01-21 07:37:30,sell,0.00450476,0.03765794,0.00016963
2018-01-21 07:37:30,sell,0.00450476,0.03765794,0.00016963
2018-01-21 07:37:30,sell,0.00450476,0.03765794,0.00016963
2018-01-21 07:37:30,sell,0.00450476,0.03771788,0.00016990
2018-01-21 07:37:30,sell,0.00450476,0.03762465,0.00016949
2018-01-21 07:37:30,sell,0.00450476,0.03100942,0.00013968
2018-01-21 07:37:30,sell,0.00450321,0.22206382,0.00100000
2018-01-21 07:37:30,sell,0.00450317,0.16654935,0.00075000
2018-01-21 07:37:30,sell,0.00450195,0.04410000,0.00019853
2018-01-21 07:37:30,sell,0.00450001,1.59228491,0.00716529
2018-01-21 07:37:30,sell,0.00450000,1.01000000,0.00454500
2018-01-21 07:37:30,sell,0.00450000,0.11111111,0.00049999
2018-01-21 07:37:30,sell,0.00450000,100.00000000,0.45000000
2018-01-21 07:37:30,sell,0.00450000,0.10000000,0.00045000
2018-01-21 07:37:30,sell,0.00450000,2.01230727,0.00905538
2018-01-21 07:37:30,sell,0.00450000,5.55556444,0.02500003
2018-01-21 07:37:30,sell,0.00450000,0.13306667,0.00059880
2018-01-21 07:37:30,sell,0.00450000,0.75301293,0.00338855
2018-01-21 07:37:30,sell,0.00450000,0.14087851,0.00063395
2018-01-21 07:37:30,sell,0.00450000,0.13255730,0.00059650
2018-01-21 07:37:30,sell,0.00450000,0.12608444,0.00056737
2018-01-21 07:37:30,sell,0.00450000,0.16733737,0.00075301
2018-01-21 07:37:30,sell,0.00450000,0.12711510,0.00057201
2018-01-21 07:37:30,sell,0.00450000,0.12770112,0.00057465
2018-01-21 07:37:30,sell,0.00450000,0.42364774,0.00190641
2018-01-21 07:37:30,sell,0.00450000,0.36575625,0.00164590
2018-01-21 07:37:30,sell,0.00450000,0.14727500,0.00066273
2018-01-21 07:37:30,sell,0.00450000,0.30133958,0.00135602
2018-01-21 07:37:30,sell,0.00450000,33.33333333,0.14999999
2018-01-21 07:37:30,sell,0.00450000,2.20000000,0.00990000
2018-01-21 07:37:30,sell,0.00449960,10.53713900,0.04741291
2018-01-21 07:37:30,sell,0.00449698,0.16750000,0.00075324
2018-01-21 07:37:30,sell,0.00449505,0.04420000,0.00019868
2018-01-21 07:37:30,sell,0.00449484,0.11285281,0.00050725
2018-01-21 07:37:30,sell,0.00449372,0.03842308,0.00017266
2018-01-21 07:37:30,sell,0.00449301,0.04420000,0.00019859
2018-01-21 07:37:30,sell,0.00449048,0.04430000,0.00019892
2018-01-21 07:37:30,sell,0.00449018,0.04430000,0.00019891
2018-01-21 07:37:30,sell,0.00449018,0.04430000,0.00019891
2018-01-21 07:37:30,sell,0.00448920,0.16247772,0.00072939
2018-01-21 07:37:30,sell,0.00448701,4.10709805,0.01842859
2018-01-21 07:37:30,sell,0.00448550,0.02739521,0.00012288
2018-01-21 07:37:30,sell,0.00448546,0.33441369,0.00149999
2018-01-21 07:37:30,sell,0.00447990,0.20089734,0.00089999
2018-01-21 07:37:30,sell,0.00447900,87.02811478,0.38979892
2018-01-21 07:37:34,sell,0.00447901,0.51163092,0.00229160
2018-01-21 07:37:34,sell,0.00447901,5.42435974,0.02429576
2018-01-21 07:37:35,buy,0.00449000,1.50867168,0.00677393
2018-01-21 07:37:35,buy,0.00449000,0.00008919,0.00000040
2018-01-21 07:37:41,sell,0.00449000,1.50867168,0.00677393
2018-01-21 07:37:41,sell,0.00449000,0.14338672,0.00064380
2018-01-21 07:37:59,sell,0.00449000,0.10003474,0.00044915
2018-01-21 07:37:59,buy,0.00449000,0.02996526,0.00013454
2018-01-21 07:38:02,buy,0.00453179,0.03096291,0.00014031
2018-01-21 07:38:05,sell,0.00453179,0.22367120,0.00101363
2018-01-21 07:38:05,sell,0.00449000,0.02996526,0.00013454
2018-01-21 07:38:05,buy,0.00449000,0.07309305,0.00032818
2018-01-21 07:38:06,buy,0.00449000,3.04616500,0.01367728
2018-01-21 07:38:06,buy,0.00449000,0.49662136,0.00222982
2018-01-21 07:38:08,buy,0.00456406,0.78881500,0.00360019
2018-01-21 07:38:08,buy,0.00456407,0.32087642,0.00146450
2018-01-21 07:43:09,sell,0.00450476,0.09461103,0.00042619
2018-01-21 07:43:09,sell,0.00450476,0.09481304,0.00042710
2018-01-21 07:43:09,sell,0.00450408,0.05372240,0.00024196
2018-01-21 07:43:10,buy,0.00450340,2.90877193,0.01309936
2018-01-21 07:43:11,buy,0.00453154,0.03760000,0.00017038
2018-01-21 07:43:15,buy,0.00450340,0.11813296,0.00053199
2018-01-21 07:43:18,sell,0.00450125,3.05772169,0.01376356
2018-01-21 07:43:38,sell,0.00450125,0.35146352,0.00158202
2018-01-21 07:43:39,buy,0.00449989,2.97042607,0.01336659
2018-01-21 07:43:41,buy,0.00449989,0.00009433,0.00000042
2018-01-21 07:43:41,buy,0.00453116,1.54640567,0.00700701
2018-01-21 07:43:41,buy,0.00453116,0.03760000,0.00017037
2018-01-21 07:44:13,sell,0.00447900,24.60394594,0.11020107
2018-01-21 07:44:13,sell,0.00447800,4.46627958,0.01999999
2018-01-21 07:44:13,sell,0.00447700,1.55150636,0.00694609
2018-01-21 07:45:27,buy,0.00452510,0.26025247,0.00117766
2018-01-21 07:45:32,buy,0.00452510,0.25061101,0.00113403
2018-01-21 07:46:53,sell,0.00451825,13.39559883,0.06052466
2018-01-21 07:46:53,sell,0.00447700,1.79895153,0.00805390
2018-01-21 07:46:53,sell,0.00447700,18.00000000,0.08058600
2018-01-21 07:46:53,sell,0.00447700,12.78031824,0.05721748
2018-01-21 07:48:13,sell,0.00447639,1.42436204,0.00637599
2018-01-21 07:48:13,sell,0.00447480,0.22347319,0.00099999
2018-01-21 07:48:13,sell,0.00447001,8.89091275,0.03974246
2018-01-21 07:48:33,sell,0.00447001,1.25397066,0.00560526
2018-01-21 07:50:47,sell,0.00447003,12.75187970,0.05700128
2018-01-21 07:50:48,buy,0.00447003,8.06338596,0.03604357
2018-01-21 07:50:53,sell,0.00447002,0.33004046,0.00147528
2018-01-21 07:52:01,buy,0.00454468,0.43964644,0.00199805
2018-01-21 07:54:24,sell,0.00448181,9.97500000,0.04470605
2018-01-21 07:59:22,buy,0.00453605,0.08802778,0.00039929
2018-01-21 07:59:53,buy,0.00453571,0.17605556,0.00079853
2018-01-21 07:59:59,sell,0.00448182,0.33468546,0.00149999
2018-01-21 08:00:00,sell,0.00448181,1.12000000,0.00501962
2018-01-21 08:00:00,sell,0.00448124,2.72780652,0.01222395
2018-01-21 08:00:04,sell,0.00448124,9.50050648,0.04257404
2018-01-21 08:00:09,buy,0.00448182,10.47181051,0.04693276
2018-01-21 08:00:17,sell,0.00448124,5.18956703,0.02325569
2018-01-21 08:00:26,sell,0.00448124,9.97954747,0.04472074
2018-01-21 08:00:36,sell,0.00448124,5.55529997,0.02489463
2018-01-21 08:00:46,sell,0.00448125,7.07647554,0.03171145
2018-01-21 08:02:07,buy,0.00453058,0.33418344,0.00151404
2018-01-21 08:02:07,buy,0.00453058,0.72260673,0.00327382
2018-01-21 08:02:07,buy,0.00453059,3.14320983,0.01424059
2018-01-21 08:02:22,buy,0.00453049,0.41671559,0.00188792
2018-01-21 08:05:00,sell,0.00448139,0.74931884,0.00335798
2018-01-21 08:05:00,sell,0.00448138,0.33471832,0.00149999
2018-01-21 08:05:00,sell,0.00448124,26.79943644,0.12009470
2018-01-21 08:05:18,sell,0.00448124,31.20756356,0.13984858
2018-01-21 08:05:18,sell,0.00448124,0.56504123,0.00253208
2018-01-21 08:05:39,sell,0.00448125,20.06365585,0.08991025
2018-01-21 08:06:06,buy,0.00450684,0.38350818,0.00172841
2018-01-21 08:07:25,sell,0.00448125,0.17533297,0.00078571
2018-01-21 08:12:19,sell,0.00448124,0.43038793,0.00192867
2018-01-21 08:16:17,buy,0.00451836,0.86162619,0.00389313
2018-01-21 08:16:51,buy,0.00454784,0.10554437,0.00047999
2018-01-21 08:20:03,sell,0.00451840,0.55583207,0.00251147
2018-01-21 08:28:55,sell,0.00451838,0.30000000,0.00135551
2018-01-21 08:28:56,sell,0.00451836,0.36572967,0.00165249
2018-01-21 08:29:14,sell,0.00451836,0.67521693,0.00305087
2018-01-21 08:29:34,sell,0.00451836,0.13285599,0.00060029
2018-01-21 08:29:40,sell,0.00448565,0.34537863,0.00154924
2018-01-21 08:33:13,buy,0.00451839,0.22867188,0.00103322
2018-01-21 08:33:13,buy,0.00451840,0.12162812,0.00054956
2018-01-21 08:33:41,buy,0.00451840,0.22118982,0.00099942
2018-01-21 08:33:50,sell,0.00451840,0.41567381,0.00187818
2018-01-21 08:40:48,sell,0.00451840,0.36313637,0.00164079
2018-01-21 08:44:35,sell,0.00449129,0.22406257,0.00100632
2018-01-21 08:44:36,buy,0.00449129,0.03760000,0.00016887
2018-01-21 08:44:38,buy,0.00449129,1.27177270,0.00571190
2018-01-21 08:44:38,buy,0.00451840,0.27462730,0.00124087
2018-01-21 08:46:55,buy,0.00451824,0.22372648,0.00101084
2018-01-21 08:47:50,buy,0.00451840,0.80000000,0.00361472
2018-01-21 08:49:59,buy,0.00451840,4.21935880,0.01906475
2018-01-21 08:51:06,buy,0.00453425,0.60888866,0.00276085
2018-01-21 08:53:01,buy,0.00453306,15.88713945,0.07201735
2018-01-21 08:53:01,buy,0.00453310,0.62631055,0.00283912
2018-01-21 08:53:01,buy,0.00453311,47.68633974,0.21616742
2018-01-21 08:53:21,buy,0.00453305,0.55499833,0.00251583
2018-01-21 08:53:21,buy,0.00453468,2.21391100,0.01003937
2018-01-21 08:53:21,buy,0.00454911,10.51079614,0.04781476
2018-01-21 08:53:21,buy,0.00455414,8.00000000,0.03643312
2018-01-21 08:53:21,buy,0.00456391,0.25866791,0.00118053
2018-01-21 08:53:21,buy,0.00458919,1.58989649,0.00729633
2018-01-21 08:53:21,buy,0.00458920,16.21244997,0.07440217
2018-01-21 08:54:36,sell,0.00456167,0.18393483,0.00083904
2018-01-21 08:54:42,sell,0.00451885,0.57703020,0.00260751
2018-01-21 08:54:49,sell,0.00451886,0.42000000,0.00189792
2018-01-21 08:56:25,buy,0.00455147,0.57616466,0.00262239
2018-01-21 08:56:25,buy,0.00455147,0.74819487,0.00340538
2018-01-21 08:56:25,buy,0.00458898,42.56454030,0.19532782
2018-01-21 08:56:25,sell,0.00458899,7.32267000,0.03360365
2018-01-21 08:56:25,sell,0.00458899,0.03760000,0.00017254
2018-01-21 08:56:26,sell,0.00458899,10.00000000,0.04588990
2018-01-21 08:56:27,sell,0.00458899,47.06900000,0.21599917
2018-01-21 08:56:27,sell,0.00458899,8.00000000,0.03671192
2018-01-21 08:56:27,sell,0.00458899,14.42955461,0.06621708
2018-01-21 08:56:27,sell,0.00449525,32.63944539,0.14672246
2018-01-21 08:56:28,sell,0.00449523,15.69000000,0.07053015
2018-01-21 08:56:33,sell,0.00449524,1.78216736,0.00801127
2018-01-21 08:56:33,sell,0.00449524,0.53835168,0.00242002
2018-01-21 08:56:33,buy,0.00449524,0.03760000,0.00016902
2018-01-21 08:56:34,buy,0.00449524,7.64188096,0.03435208
2018-01-21 08:56:36,buy,0.00457752,1.54640000,0.00707867
2018-01-21 09:02:02,buy,0.00457524,0.09264367,0.00042386
2018-01-21 09:03:27,sell,0.00454713,0.55944000,0.00254384
2018-01-21 09:03:28,sell,0.00454713,0.00737792,0.00003354
2018-01-21 09:03:35,sell,0.00454711,0.03739518,0.00017003
2018-01-21 09:03:35,sell,0.00454711,0.03739518,0.00017003
2018-01-21 09:17:42,sell,0.00452159,0.12320000,0.00055705
2018-01-21 09:17:49,buy,0.00457036,0.02406784,0.00010999
2018-01-21 09:18:05,sell,0.00452171,0.20000000,0.00090434
2018-01-21 09:18:27,sell,0.00452180,0.15000000,0.00067827
2018-01-21 09:20:24,sell,0.00452236,0.20000000,0.00090447
2018-01-21 09:20:57,sell,0.00452256,0.20000000,0.00090451
2018-01-21 09:21:35,sell,0.00452275,0.15000000,0.00067841
2018-01-21 09:22:07,sell,0.00452291,0.20000000,0.00090458
2018-01-21 09:26:25,sell,0.00452407,0.17840000,0.00080709
2018-01-21 09:27:36,sell,0.00452423,0.20000000,0.00090484
2018-01-21 09:27:53,sell,0.00452431,0.15000000,0.00067864
2018-01-21 09:28:05,sell,0.00452436,0.20000000,0.00090487
2018-01-21 09:28:32,sell,0.00452448,0.15000000,0.00067867
2018-01-21 09:29:11,sell,0.00452291,0.11560000,0.00052284
2018-01-21 09:29:38,sell,0.00452291,0.15000000,0.00067843
2018-01-21 09:29:52,sell,0.00452291,0.20000000,0.00090458
2018-01-21 09:30:05,sell,0.00452298,14.92803049,0.06751918
2018-01-21 09:30:05,sell,0.00452296,8.25151161,0.03732125
2018-01-21 09:30:22,buy,0.00452444,0.46115288,0.00208645
2018-01-21 09:30:25,sell,0.00451148,0.15000000,0.00067672
2018-01-21 09:31:16,buy,0.00452444,0.00160092,0.00000724
2018-01-21 09:35:36,sell,0.00452545,0.44642670,0.00202028
2018-01-21 09:57:43,sell,0.00456011,0.57942000,0.00264221
2018-01-21 09:57:44,sell,0.00456011,8.00000000,0.03648088
2018-01-21 09:57:46,sell,0.00456011,1.03471880,0.00471843
2018-01-21 09:57:52,sell,0.00456011,1.02571845,0.00467738
2018-01-21 09:57:59,sell,0.00456011,9.36014275,0.04268328
2018-01-21 09:57:59,sell,0.00452545,0.17085725,0.00077320
2018-01-21 09:58:07,sell,0.00452546,10.00000000,0.04525460
2018-01-21 09:58:53,sell,0.00450941,0.71830090,0.00323911
2018-01-21 09:59:00,sell,0.00450001,0.10000000,0.00045000
2018-01-21 09:59:03,buy,0.00450001,1.54650000,0.00695926
2018-01-21 09:59:05,sell,0.00450000,7.64000000,0.03438000
2018-01-21 10:00:37,sell,0.00450000,3.36000000,0.01512000
2018-01-21 10:03:07,sell,0.00447969,20.00000000,0.08959380
2018-01-21 10:03:16,sell,0.00447972,4.15232524,0.01860125
2018-01-21 10:03:18,buy,0.00447971,0.03760000,0.00016843
2018-01-21 10:03:19,buy,0.00447971,0.80996633,0.00362841
2018-01-21 10:03:19,buy,0.00447971,0.00010843,0.00000048
2018-01-21 10:03:19,buy,0.00452235,1.54650000,0.00699381
2018-01-21 10:03:34,sell,0.00447955,0.22323894,0.00100000
2018-01-21 10:03:34,sell,0.00447950,0.04440000,0.00019888
2018-01-21 10:03:34,sell,0.00447945,0.04440000,0.00019888
2018-01-21 10:03:34,sell,0.00447931,0.04440000,0.00019888
2018-01-21 10:03:34,sell,0.00447905,0.04440000,0.00019886
2018-01-21 10:03:34,sell,0.00447889,0.14730000,0.00065974
2018-01-21 10:03:34,sell,0.00447881,0.04440000,0.00019885
2018-01-21 10:03:34,sell,0.00447632,14.18200000,0.06348317
2018-01-21 10:03:34,sell,0.00447631,10.62839078,0.04757597
2018-01-21 10:03:34,sell,0.00447488,0.04450000,0.00019913
2018-01-21 10:03:34,sell,0.00447000,5.22475391,0.02335464
2018-01-21 10:03:34,sell,0.00445549,0.23507506,0.00104737
2018-01-21 10:03:34,sell,0.00445246,1.11822282,0.00497884
2018-01-21 10:03:34,sell,0.00445163,0.04440000,0.00019765
2018-01-21 10:03:34,sell,0.00445145,0.04440000,0.00019764
2018-01-21 10:03:34,sell,0.00445137,0.04440000,0.00019764
2018-01-21 10:03:35,sell,0.00445122,0.04440000,0.00019763
2018-01-21 10:03:35,sell,0.00445112,0.06991849,0.00031121
2018-01-21 10:03:36,sell,0.00445112,0.07738151,0.00034443
2018-01-21 10:03:36,sell,0.00445112,0.92261849,0.00410668
2018-01-21 10:03:36,sell,0.00445113,0.55458277,0.00246852
2018-01-21 10:03:36,sell,0.00445112,6.92285756,0.03081446
2018-01-21 10:03:36,sell,0.00445093,0.04440000,0.00019762
2018-01-21 10:03:36,sell,0.00444879,0.03881119,0.00017266
2018-01-21 10:03:36,sell,0.00444819,0.04450000,0.00019794
2018-01-21 10:03:36,sell,0.00444064,0.02767192,0.00012288
2018-01-21 10:03:36,sell,0.00444060,0.33779177,0.00149999
2018-01-21 10:03:36,sell,0.00443610,1.50982394,0.00669772
2018-01-21 10:03:36,sell,0.00442830,0.03387531,0.00015001
2018-01-21 10:03:36,sell,0.00442747,0.21098389,0.00093412
2018-01-21 10:03:36,sell,0.00442558,0.22595872,0.00099999
2018-01-21 10:03:36,sell,0.00441397,6.84101888,0.03019605
2018-01-21 10:03:36,sell,0.00441000,3.40136054,0.01499999
2018-01-21 10:03:36,sell,0.00440515,1.00000000,0.00440515
2018-01-21 10:03:36,sell,0.00440430,0.03920322,0.00017266
2018-01-21 10:03:36,sell,0.00440030,11.04016029,0.04858001
2018-01-21 10:03:37,buy,0.00447955,0.03760000,0.00016843
2018-01-21 10:03:38,buy,0.00447954,0.03760000,0.00016843
2018-01-21 10:03:38,buy,0.00447954,0.51615090,0.00231211
2018-01-21 10:03:38,buy,0.00447955,0.96240000,0.00431111
2018-01-21 10:03:38,buy,0.00452229,0.06794910,0.00030728
2018-01-21 10:03:40,sell,0.00445114,1.50000000,0.00667671
2018-01-21 10:03:41,sell,0.00445114,8.85100000,0.03939704
2018-01-21 10:03:41,sell,0.00445114,5.70700000,0.02540265
2018-01-21 10:03:42,sell,0.00445115,10.00000000,0.04451150
2018-01-21 10:03:46,sell,0.00445117,0.45526906,0.00202647
2018-01-21 10:03:46,sell,0.00445116,0.75440783,0.00335798
2018-01-21 10:03:46,sell,0.00445116,6.48390511,0.02886089
2018-01-21 10:03:50,sell,0.00445120,0.34264019,0.00152516
2018-01-21 10:03:50,sell,0.00445114,0.11233077,0.00049999
2018-01-21 10:03:50,sell,0.00442379,0.05771296,0.00025531
2018-01-21 10:03:50,sell,0.00442379,0.00000077,0.00000000
2018-01-21 10:03:56,buy,0.00445035,0.03760000,0.00016733
2018-01-21 10:03:58,buy,0.00445035,0.02002717,0.00008912
2018-01-21 10:03:58,buy,0.00452217,0.01757283,0.00007946
2018-01-21 10:03:59,sell,0.00442379,0.05770088,0.00025525
2018-01-21 10:04:00,buy,0.00440527,0.69438953,0.00305897
2018-01-21 10:04:01,buy,0.00440527,0.03760000,0.00016563
2018-01-21 10:04:02,buy,0.00440526,6.51629072,0.02870595
2018-01-21 10:04:02,buy,0.00440526,1.54650000,0.00681273
2018-01-21 10:04:04,buy,0.00440526,0.50000000,0.00220263
2018-01-21 10:04:04,sell,0.00440047,0.08754843,0.00038525
2018-01-21 10:04:04,sell,0.00440046,0.41245156,0.00181497
2018-01-21 10:04:04,buy,0.00440526,0.03760000,0.00016563
2018-01-21 10:04:06,sell,0.00440047,0.08748229,0.00038496
2018-01-21 10:04:06,sell,0.00440046,0.52408955,0.00230623
2018-01-21 10:04:06,buy,0.00440047,0.12251771,0.00053913
2018-01-21 10:04:07,sell,0.00440054,1.36357542,0.00600046
2018-01-21 10:04:07,buy,0.00445034,0.34947500,0.00155528
2018-01-21 10:04:07,buy,0.00452212,1.19702500,0.00541309
2018-01-21 10:04:10,buy,0.00445033,0.03760000,0.00016733
2018-01-21 10:04:10,buy,0.00445033,0.71567622,0.00318499
2018-01-21 10:04:10,buy,0.00445035,0.05761433,0.00025640
2018-01-21 10:04:10,buy,0.00452211,0.77320945,0.00349653
2018-01-21 10:05:36,buy,0.00442757,0.58145363,0.00257442
2018-01-21 10:05:36,buy,0.00442757,0.00594687,0.00002633
2018-01-21 10:05:36,buy,0.00452127,0.03165313,0.00014311
2018-01-21 10:05:46,buy,0.00452115,0.58000000,0.00262226
2018-01-21 10:10:08,buy,0.00451802,0.18376815,0.00083026
2018-01-21 10:10:08,buy,0.00451803,0.81873811,0.00369908
2018-01-21 10:10:09,buy,0.00451803,5.64128056,0.02548747
2018-01-21 10:10:09,buy,0.00451803,4.70151687,0.02124159
2018-01-21 10:10:09,buy,0.00451804,1.37848313,0.00622804
2018-01-21 10:10:10,sell,0.00451802,0.45458616,0.00205382
2018-01-21 10:10:10,buy,0.00451803,8.24326010,0.03724329
2018-01-21 10:10:10,buy,0.00451804,44.75673990,0.20221274
2018-01-21 10:10:11,sell,0.00451803,1.48523981,0.00671035
2018-01-21 10:10:15,buy,0.00451804,0.32541384,0.00147023
2018-01-21 10:10:16,buy,0.00451801,9.67000000,0.04368915
2018-01-21 10:10:37,buy,0.00451791,6.51629072,0.02944001
2018-01-21 10:10:39,buy,0.00451791,6.50000000,0.02936641
2018-01-21 10:10:40,buy,0.00451791,5.28000000,0.02385456
2018-01-21 10:11:25,buy,0.00447711,0.09975000,0.00044659
2018-01-21 10:11:26,buy,0.00451766,1.54650000,0.00698656
2018-01-21 10:11:28,buy,0.00451762,2.90025000,0.01310222
2018-01-21 10:25:45,buy,0.00452207,0.11216228,0.00050720
2018-01-21 10:25:51,buy,0.00452300,0.08220000,0.00037179
2018-01-21 10:26:19,sell,0.00449052,0.05649012,0.00025367
2018-01-21 10:26:19,sell,0.00446814,1.24129314,0.00554627
2018-01-21 10:28:27,buy,0.00451692,0.19440000,0.00087808
2018-01-21 10:28:38,buy,0.00451688,0.19440000,0.00087808
2018-01-21 10:29:09,buy,0.00451671,0.19450000,0.00087850
2018-01-21 10:29:37,buy,0.00451656,19.65247000,0.08876155
2018-01-21 10:33:34,buy,0.00452283,25.00000000,0.11307075
2018-01-21 10:36:38,buy,0.00452300,0.50000000,0.00226150
2018-01-21 10:43:57,buy,0.00453743,0.06611672,0.00029999
2018-01-21 10:46:48,sell,0.00451021,0.07500094,0.00033826
2018-01-21 10:48:51,buy,0.00454200,0.08365828,0.00037997
2018-01-21 10:48:51,buy,0.00456647,3.84327640,0.01755020
2018-01-21 10:48:55,buy,0.00454200,0.48436811,0.00219999
2018-01-21 10:49:48,buy,0.00454200,0.19500000,0.00088569
2018-01-21 10:50:25,buy,0.00454200,0.03785534,0.00017193
2018-01-21 10:50:26,sell,0.00454200,0.03760000,0.00017077
2018-01-21 10:50:31,buy,0.00456647,0.11900000,0.00054340
2018-01-21 10:50:52,sell,0.00451476,0.03005045,0.00013567
2018-01-21 10:56:02,sell,0.00451542,18.96450396,0.08563270
2018-01-21 11:05:08,buy,0.00456307,26.61859827,0.12146252
2018-01-21 11:24:28,buy,0.00455754,0.04981943,0.00022705
2018-01-21 11:33:04,sell,0.00452681,0.06603401,0.00029892
2018-01-21 11:35:30,buy,0.00456151,0.41985268,0.00191516
2018-01-21 11:44:54,sell,0.00452737,0.14866223,0.00067304
2018-01-21 11:44:54,sell,0.00452737,0.59647096,0.00270044
2018-01-21 11:50:18,buy,0.00455620,0.21437420,0.00097673
2018-01-21 11:50:18,buy,0.00455894,0.20970670,0.00095604
2018-01-21 11:50:18,buy,0.00455900,1.00000000,0.00455900
2018-01-21 11:50:18,buy,0.00456573,6.37591910,0.02911072
2018-01-21 11:50:20,buy,0.00456573,0.13426929,0.00061303
2018-01-21 11:50:20,buy,0.00456576,0.13058589,0.00059622
2018-01-21 11:50:20,buy,0.00456648,4.82514482,0.02203392
2018-01-21 11:51:00,sell,0.00453372,0.03760000,0.00017046
2018-01-21 11:52:59,sell,0.00453825,0.03760000,0.00017063
2018-01-21 11:53:54,sell,0.00454445,0.03760000,0.00017087
2018-01-21 11:56:08,sell,0.00453829,0.69825000,0.00316886
2018-01-21 11:59:12,sell,0.00453916,2.83379984,0.01286307
2018-01-21 12:00:42,buy,0.00456480,0.02409869,0.00011000
2018-01-21 12:00:56,buy,0.00456476,0.54186901,0.00247350
2018-01-21 12:00:56,buy,0.00456648,4.37339782,0.01997103
